text	label	cleaned_text
In return, the insufficient job search efforts or the refusal of reasonable offers will lead to the suspension of allowances.	0	In return insufficient job search effort refusal reasonable offer lead suspension allowance
In light of the Postal Service’s seriously underfunded pension system, Congress should explore a greater role for private enterprise in appropriate aspects of the mailprocessing system.	0	In light Postal Service’s seriously underfunded pension system Congress explore greater role private enterprise appropriate aspect mailprocessing system
The beneficiary can then choose, in a free market, the body from which to be assisted.	1	The beneficiary choose free market body assisted
We will ensure all children have access to an academic, knowledge-rich curriculum.	1	We ensure child access academic knowledgerich curriculum
Many of these new rules are creating regulatory uncertainty, preventing new projects from going forward, discouraging new investment, and stifling job creation.	0	Many new rule creating regulatory uncertainty preventing new project going forward discouraging new investment stifling job creation
A re-elected Conservative Government will protect the TFSA and the recent doubling of the annual contribution limit to $10,000 per year.	0	A reelected Conservative Government protect TFSA recent doubling annual contribution limit 10000 per year
We will increase access to global markets for American intellectual property and other digital trade by opposing quotas, discriminatory measures, and data localization requirements.	0	We increase access global market American intellectual property digital trade opposing quota discriminatory measure data localization requirement
That is why we will push for more educational benefits and job training,	1	That push educational benefit job training
We will encourage pension funds with an interest in joining Future Britain funds to do so.	1	We encourage pension fund interest joining Future Britain fund so
From the days of the French and British traders who first laid the foundations of our modern economy, Canada has been a trading nation.	0	From day French British trader first laid foundation modern economy Canada trading nation
Competitive and affordable energy costs following a new independent review into the cost of energy.	1	Competitive affordable energy cost following new independent review cost energy
We will also give the Pensions Regulator new powers to issue punitive fines for those found to have wilfully left a pension scheme under-resourced and, if necessary, powers similar to those already held by the Insolvency Service to disqualify the company directors in question.	1	We also give Pensions Regulator new power issue punitive fine found wilfully left pension scheme underresourced and necessary power similar already held Insolvency Service disqualify company director question
We also believe that Puerto Ricans must be treated equally by Medicare, Medicaid, and other programs that benefit families.	1	We also believe Puerto Ricans must treated equally Medicare Medicaid program benefit family
We recognize the relationship between Indigenous Peoples and the land,	0	We recognize relationship Indigenous Peoples land
Then Congress should withdraw from federal departments and agencies the power to criminalize behavior,  a practice which, according to the Congressional Research Service, has created “tens of thousands” of criminal offenses.	0	Then Congress withdraw federal department agency power criminalize behavior practice which according Congressional Research Service created “tens thousands” criminal offense
PEPFAR, President George W. Bush’s Plan for AIDS Relief, is one of the most successful global health programs in history.	1	PEPFAR President George W Bush’s Plan AIDS Relief one successful global health program history
We will ensure immediate stability by lodging new UK schedules with the World Trade Organization, in alignment with EU schedules to which we are bound whilst still a member of the European Union.	0	We ensure immediate stability lodging new UK schedule World Trade Organization alignment EU schedule bound whilst still member European Union
As part of our modern industrial strategy, we will explore how government can do even more to support innovation by small and start-up firms.	0	As part modern industrial strategy explore government even support innovation small startup firm
We oppose any efforts to change the CFPB’s structure from a single director to a partisan, gridlocked Commission and likewise oppose any efforts to remove the Bureau’s independent funding and subject it to the appropriations process.	1	We oppose effort change CFPB’s structure single director partisan gridlocked Commission likewise oppose effort remove Bureau’s independent funding subject appropriation process
To get our economy growing again, we need to immediately invest in helping our businesses and entrepreneurs – including those in manufacturing – become more innovative, competitive, and successful.	0	To get economy growing again need immediately invest helping business entrepreneur – including manufacturing – become innovative competitive successful
Fairer markets for consumers	1	Fairer market consumer
We know that the business rates system presents considerable challenges to some smaller companies.	0	We know business rate system present considerable challenge smaller company
A Conservative government will act in their interests.	1	A Conservative government act interest
Democrats are committed to investing in the research, development, and innovation that creates lifesaving drugs and lowers overall health costs,	1	Democrats committed investing research development innovation creates lifesaving drug lower overall health cost
It is necessary to understand that the pension in Russia is not the charity of the state in relation to the elderly.	1	It necessary understand pension Russia charity state relation elderly
rewards genuine public service	1	reward genuine public service
We will rejoin the Government Procurement Agreement,	0	We rejoin Government Procurement Agreement
to use innovation waivers under the ACA to develop unique locally tailored approaches to health coverage.	0	use innovation waiver ACA develop unique locally tailored approach health coverage
It recognizes the wisdom of State and local control of our schools	0	It recognizes wisdom State local control school
and the fight against finance	1	fight finance
And on the other, introducing all the necessary guarantees to protect the taxpayer who today sees his right of defense strongly limited.	0	And other introducing necessary guarantee protect taxpayer today see right defense strongly limited
but  the  taxpayers should  not  serve  as  venture  capitalists  for  risky  endeavors.	1	taxpayer serve venture capitalist risky endeavor
We think it is time for the Department of Health and Human Services (HHS), the Department of Labor, and state regulatory agencies to fully implement the protections of the Mental Health Parity and Addictions Equity Act of 2008—which means that American medical insurers, including the federal government, will need to disclose how they make their medical management decisions.	1	We think time Department Health Human Services HHS Department Labor state regulatory agency fully implement protection Mental Health Parity Addictions Equity Act 2008—which mean American medical insurer including federal government need disclose make medical management decision
We will restore exemption from social contributions to overtime.	0	We restore exemption social contribution overtime
Develop vocational or technological high schools of the second chance throughout the territory for students who left the school system without a diploma.	1	Develop vocational technological high school second chance throughout territory student left school system without diploma
Republicans recognize that each tribe has the right of consultation before any new regulatory policy is implemented on tribal land.	0	Republicans recognize tribe right consultation new regulatory policy implemented tribal land
We also know that we're better off when our goods and services can reach global markets without barriers and restrictions.	0	We also know were better good service reach global market without barrier restriction
Even so, our universities, large and small, public or private, form the world’s greatest assemblage of learning.	1	Even so university large small public private form world’s greatest assemblage learning
First, we held the referendum on Scottish independence.	0	First held referendum Scottish independence
Equation of political parties to public bodies with budget obligation, reporting, advertising, limits and methods of spending.	1	Equation political party public body budget obligation reporting advertising limit method spending
It provides almost 800 million new customers throughout the Asia-Pacific region for Canadian goods and services.	0	It provides almost 800 million new customer throughout AsiaPacific region Canadian good service
And if he does not have work, then it is necessary to wait until he has a source of income.	1	And work necessary wait source income
This means that millions of low-income Americans still lack health insurance and are not getting the care they need.	1	This mean million lowincome Americans still lack health insurance getting care need
in the number of Americans who would lose access to health care and see their rights ripped away.	1	number Americans would lose access health care see right ripped away
Governments cannot use public money to prop up failing businesses,	0	Governments cannot use public money prop failing business
We will continue to support small businesses through business rate relief and low taxation,	0	We continue support small business business rate relief low taxation
We will limit conflicts of interest by requiring bank and corporate regulators to recuse themselves from official work on particular matters that would directly benefit their former employers.	1	We limit conflict interest requiring bank corporate regulator recuse official work particular matter would directly benefit former employer
Trade is the lifeblood of our economy.	0	Trade lifeblood economy
buying  senatorial  votes  with  special  favors,  	1	buying senatorial vote special favor
· We will increase the disabled adult allowance (AAH) by 100 euros per month.	1	· We increase disabled adult allowance AAH 100 euro per month
And we will deliver more bespoke Growth Deals with local councils, where locally supported,	0	And deliver bespoke Growth Deals local council locally supported
Democrats will continue to support the interest tax exemption on municipal bonds and will work to establish a permanent version of Build America Bonds as an additional tool to encourage infrastructure investment by state and local governments.	0	Democrats continue support interest tax exemption municipal bond work establish permanent version Build America Bonds additional tool encourage infrastructure investment state local government
We will also improve engagement and dialogue with the devolved administrations and seek to ensure the final Brexit deal addresses specific concerns.	0	We also improve engagement dialogue devolved administration seek ensure final Brexit deal address specific concern
Second, is it effective and absolutely necessary?	0	Second effective absolutely necessary
expanding education and health care,	1	expanding education health care
and promote better integration of the behavioral and general health care systems.	1	promote better integration behavioral general health care system
And many drug companies are spending more on advertising than on research.	1	And many drug company spending advertising research
Our nation is made great by millions of people who work every day to serve the public.	1	Our nation made great million people work every day serve public
and that trade policy is directly influenced by every part of our United Kingdom.	0	trade policy directly influenced every part United Kingdom
Reconciling these competing pressures fairly and in a sustainable way has challenged many governments of the past.	0	Reconciling competing pressure fairly sustainable way challenged many government past
Revaluate the pensions of veterans by realling the available credits.	1	Revaluate pension veteran realling available credit
One consequence has been the multiplying number of remedial courses for freshmen.	1	One consequence multiplying number remedial course freshman
The IMU on the first house is worth about 3.4 billion, that is, just 0.4% of public spending, a recoverable amount reducing waste and inefficiencies.	0	The IMU first house worth 34 billion is 04 public spending recoverable amount reducing waste inefficiency
We want to be a global nation that is competitive, outward-looking and open for business	0	We want global nation competitive outwardlooking open business
So our forthcoming green paper will also address system-wide issues to improve the quality of care and reduce variation in practice.	1	So forthcoming green paper also address systemwide issue improve quality care reduce variation practice
We will continue to support the global multilateral rules-based trade system.	0	We continue support global multilateral rulesbased trade system
Secure the deposits and savings of the French by repealing the European Directive on the Banking Union and the provision of the Sapin II law which provide for the puncture or the frost of bank savings and life insurance contracts in the event ofthreat of banking crisis.	1	Secure deposit saving French repealing European Directive Banking Union provision Sapin II law provide puncture frost bank saving life insurance contract event ofthreat banking crisis
Their transfer to private hands did not lead to the normal development of these spheres.	1	Their transfer private hand lead normal development sphere
Enhancement of the public-private offer of nursery schools, also through the promotion of management forms of management, based on a solidarity pact between families and in full respect of the subsidiary principle.	1	Enhancement publicprivate offer nursery school also promotion management form management based solidarity pact family full respect subsidiary principle
We will continue to fight to ensure that in Russia education-secondary, secondary special and higher-remains free.	1	We continue fight ensure Russia educationsecondary secondary special higherremains free
If we keep taxation, litigation, and regulation to a minimum.	0	If keep taxation litigation regulation minimum
Local authorities and institutions, in turn, must direct their efforts in the fight against social unease through the prevention and promotion of healthy lifestyles.	1	Local authority institution turn must direct effort fight social unease prevention promotion healthy lifestyle
And we will tackle the epidemics of substance abuse and gun violence, which each claim tens of thousands of lives every year.	1	And tackle epidemic substance abuse gun violence claim ten thousand life every year
We will also vigorously implement, enforce, and build on President Obama’s landmark Dodd-Frank financial reform law, and we will stop dead in its tracks every Republican effort to weaken it.	1	We also vigorously implement enforce build President Obama’s landmark DoddFrank financial reform law stop dead track every Republican effort weaken it
· We will limit to 12 students per teacher the size of the 12,000 classes of CP and CE1 in priority zone.	1	· We limit 12 student per teacher size 12000 class CP CE1 priority zone
We will introduce a ‘presumption of devolution’ where devolved powers transferred from the EU will go straight to the relevant region or nation.	0	We introduce ‘presumption devolution’ devolved power transferred EU go straight relevant region nation
Democrats believe we must break down all the barriers holding Americans back	1	Democrats believe must break barrier holding Americans back
· We will offer everyone support after class.	1	· We offer everyone support class
When  patients  are aware  of  costs,  they  are  less  likely  to  overutilize  services.	0	When patient aware cost le likely overutilize service
our public services,	1	public service
underpinned by strong local institutions,	0	underpinned strong local institution
Italy must rethink its educational system: school and university must return to occupy that central role of training of the person who makes them an irreplaceable factor for the cultural and professional development of the nation.	1	Italy must rethink educational system school university must return occupy central role training person make irreplaceable factor cultural professional development nation
We also need to ensure that all students have the opportunity to learn computer science by the time they graduate from high school.	1	We also need ensure student opportunity learn computer science time graduate high school
Executive sheets indicating the amount of the debt should be sent at the place of work of the debtor.	1	Executive sheet indicating amount debt sent place work debtor
Second, that care should be based on clinical need, not the ability to pay.	1	Second care based clinical need ability pay
We will remove at least a quarter of the departments, where they can be brought closer to one of our large metropolises.	1	We remove least quarter department brought closer one large metropolis
While the federal government must prosecute mortgage fraud and other financial crimes, any settlements received thereby should be directed to individuals harmed by the misconduct, not diverted to pay for unrelated programs.	0	While federal government must prosecute mortgage fraud financial crime settlement received thereby directed individual harmed misconduct diverted pay unrelated program
We will waive employer premiums for all those between the ages of 18 and 24 who are hired into a permanent position in 2016, 2017, or 2018.	0	We waive employer premium age 18 24 hired permanent position 2016 2017 2018
and streamline administration of the welfare system.	0	streamline administration welfare system
We will raise the target for SMEs’ share of central government procurement to one-third,	0	We raise target SMEs’ share central government procurement onethird
overturn the disastrous Citizens United decision,	1	overturn disastrous Citizens United decision
It is necessary to increase material assistance to pensioners, veterans, home front workers, children of the Great Patriotic War.	1	It necessary increase material assistance pensioner veteran home front worker child Great Patriotic War
For too long, power in Britain has been centred in London.	0	For long power Britain centred London
While no changes should adversely affect any current or nearretiree, comprehensive reform should address our society’s remarkable medical advances in longevity	0	While change adversely affect current nearretiree comprehensive reform address society’s remarkable medical advance longevity
104. Give benefits to the military and police	1	104 Give benefit military police
We will expand services and support for adults and individuals transitioning into adulthood, including employment and housing assistance.	1	We expand service support adult individual transitioning adulthood including employment housing assistance
Through our modern industrial strategy and digital strategy, we will help digital companies at every stage of their growth.	0	Through modern industrial strategy digital strategy help digital company every stage growth
to deal with the legacy of the past;	0	deal legacy past
Without business and enterprise, there would be no prosperity and no public services.	0	Without business enterprise would prosperity public service
We will continue to run the welfare system in accordance with our belief that work is the best route out of poverty,	0	We continue run welfare system accordance belief work best route poverty
We will increase investments  to make quality childcare more affordable,	1	We increase investment make quality childcare affordable
Many cities face bankruptcy because of excessive outlays for early retirement, extravagant health plans, and overly generous pension benefits.	0	Many city face bankruptcy excessive outlay early retirement extravagant health plan overly generous pension benefit
We will strengthen the hand of online consumers.	1	We strengthen hand online consumer
Republicans reject a onesizefitsall approach to federaltribalState partnerships	0	Republicans reject onesizefitsall approach federaltribalState partnership
In the same way, Congress should reconsider the extent to which it has federalized offenses traditionally handled on the State or local level.	0	In way Congress reconsider extent federalized offense traditionally handled State local level
The rules were violated with avalanches of tax standards that had effects in the same tax period or even retroactive.	0	The rule violated avalanche tax standard effect tax period even retroactive
The largest pharmaceutical companies are making billions of dollars per year in profits at higher margins compared to other industries while many stash their profits in offshore tax havens.	1	The largest pharmaceutical company making billion dollar per year profit higher margin compared industry many stash profit offshore tax haven
Labour will create a role for a Minister for England, who will sit under the Secretary of State for Communities and Local Government, and will work with the Secretaries of State for Scotland, Wales and Northern Ireland.	0	Labour create role Minister England sit Secretary State Communities Local Government work Secretaries State Scotland Wales Northern Ireland
While the Republican Party refuses to fund important measures that could contain and address the Zika pandemic,	1	While Republican Party refuse fund important measure could contain address Zika pandemic
All debts on rent, for electricity and gas should be eliminated for all pensioners, for all Russian citizens with income of less than 7 thousand rubles due to additional income of the federal budget.	1	All debt rent electricity gas eliminated pensioner Russian citizen income le 7 thousand ruble due additional income federal budget
reduced National Insurance bills	0	reduced National Insurance bill
To support them as they adapt to new technology and changing circumstances, we will consult on the introduction of a business rates relief for local newspapers in England.	0	To support adapt new technology changing circumstance consult introduction business rate relief local newspaper England
and take greater action against those who have been involved in fraud.	1	take greater action involved fraud
We will support local, county, and state governments in their efforts to upgrade old voting equipment and machines with modern systems, including voter-verified paper ballots,	0	We support local county state government effort upgrade old voting equipment machine modern system including voterverified paper ballot
And we will do so in a way that encourages the development of new clusters of public services, private businesses and, where appropriate, universities.	0	And way encourages development new cluster public service private business and appropriate university
But under the Conservatives, planning has been under-resourced and disempowered, with democratic planning authorities unable to stand up to big developers.	0	But Conservatives planning underresourced disempowered democratic planning authority unable stand big developer
22. hit corruption	1	22 hit corruption
We will also prepare for potential pandemics, like avian influenza and H1N1, by working with first responders and health officials to reduce the risks associated with unintentional or deliberate outbreaks of infectious diseases.	1	We also prepare potential pandemic like avian influenza H1N1 working first responder health official reduce risk associated unintentional deliberate outbreak infectious disease
The thief-chin should not only prohibit the public position, but also confiscate all his property.	1	The thiefchin prohibit public position also confiscate property
and a Republican President, on the first day in office, will use his legitimate waiver authority under that law to halt its progress and then will sign its repeal.	0	Republican President first day office use legitimate waiver authority law halt progress sign repeal
For at this moment of national change, we believe that Britain faces five giant challenges, each of which requires strong leadership, concerted effort and intelligent policy to address.	1	For moment national change believe Britain face five giant challenge requires strong leadership concerted effort intelligent policy address
It is time to reverse this trend and put the real economy back to the center of government action.	0	It time reverse trend put real economy back center government action
For the creation of one-day firms-criminal liability.	1	For creation oneday firmscriminal liability
It is thanks to them that France is one of the world's first powers, while it represents less than 1% of the world's population.	1	It thanks France one world first power represents le 1 world population
Not foreclosure of the house where you live a family.	0	Not foreclosure house live family
More money alone does not necessarily equal better performance.	1	More money alone necessarily equal better performance
if you are put on a community treatment order it is very difficult to be discharged;	1	put community treatment order difficult discharged
The creation of the Office of Tax Simplification (OTS) in 2010 has resulted in many improvements to the UK tax system.	0	The creation Office Tax Simplification OTS 2010 resulted many improvement UK tax system
We will direct more federal resources to lifting up communities that have been left out and left behind, such as the 10-20-30 model, which directs 10 percent of program funds to communities where at least 20 percent of the population has been living below the poverty line for 30 years or more.	1	We direct federal resource lifting community left left behind 102030 model directs 10 percent program fund community least 20 percent population living poverty line 30 year more
A stronger private sector can raise wages,	0	A stronger private sector raise wage
and protecting the public interest against abusive, discriminatory, and unfair methods of commerce.	1	protecting public interest abusive discriminatory unfair method commerce
The private sector did not justify itself in this area.	1	The private sector justify area
We have abolished the jobs tax – employers' National Insurance contributions (NICs) – for the under 21s	0	We abolished job tax – employer National Insurance contribution NICs – 21
A re-elected Conservative Government will take steps to modernize our system and ensure that it's comparable with the practices and policies of our main trading partners.	0	A reelected Conservative Government take step modernize system ensure comparable practice policy main trading partner
We will provide tax relief and tax simplification.	0	We provide tax relief tax simplification
and next year we will do the same for young apprentices under 25.	0	next year young apprentice 25
—and challenged legitimate State efforts to keep communities safe, suing them for trying to enforce the law when the federal government refuses to do so.	0	—and challenged legitimate State effort keep community safe suing trying enforce law federal government refuse so
The Trans-Pacific Partnership is the largest free trade deal in history.	0	The TransPacific Partnership largest free trade deal history
It is no longer time of cunning, we will not repeat the shame of the first republic, we will not put our heads in the sand like the second.	1	It longer time cunning repeat shame first republic put head sand like second
Possibility of access to the period of work abstention, especially in the first year of life, for both parents.	1	Possibility access period work abstention especially first year life parent
 This  model  will  include  private health  insurance  plans  that  provide  catastrophic  protection,  to  ensure  the  continuation  of  doctorpatient relationships.	0	This model include private health insurance plan provide catastrophic protection ensure continuation doctorpatient relationship
It was right to create the Scottish Parliament and Welsh Assembly, but the job was not finished.	0	It right create Scottish Parliament Welsh Assembly job finished
and support providing broad education choices to parents and children at the State and local level.	0	support providing broad education choice parent child State local level
It is necessary to free all enterprises of small and medium -sized businesses engaged in production and science, from taxes and introduce benefits for land lease and premises (with the right to redeem them) and utility tariffs.	0	It necessary free enterprise small medium sized business engaged production science tax introduce benefit land lease premise with right redeem them utility tariff
We will reinstate the cross-Whitehall ministerial group on tourism,	0	We reinstate crossWhitehall ministerial group tourism
The current Mental Health Act does not operate as it should:	1	The current Mental Health Act operate should
It is unacceptable that for-profit schools with low graduation rates keep encouraging their students to take out federal loans they will have trouble paying back.	1	It unacceptable forprofit school low graduation rate keep encouraging student take federal loan trouble paying back
The scandals overwhelmed politicians, administrators and employees of the state.	1	The scandal overwhelmed politician administrator employee state
We will also focus on communities that suffer from persistent poverty, including empowerment zones and areas that targeted government data indicate are in persistent poverty.	1	We also focus community suffer persistent poverty including empowerment zone area targeted government data indicate persistent poverty
It is through the planning system that communities can shape the kinds of high streets, homes and amenities that they want.	0	It planning system community shape kind high street home amenity want
has  offered  no  incentives  for  investment,	0	offered incentive investment
This pledge backs our low-tax commitment with the force of the law.	0	This pledge back lowtax commitment force law
40. Support the education system of education	1	40 Support education system education
We will also stand up to those in positions of power who abuse that privilege.	1	We also stand position power abuse privilege
Introduced the $2,000 Family Tax Cut for families with children.	0	Introduced 2000 Family Tax Cut family child
Social mobility is far lower than most believe it to be.	1	Social mobility far lower believe be
And we can have more economic fairness,	1	And economic fairness
Policies that promote reliance on private capital, like private mortgage insurance, will be critical to scaling back the federal role in the housing market	0	Policies promote reliance private capital like private mortgage insurance critical scaling back federal role housing market
We will improve the co-ordination of government services to veterans, including housing, employment and mental health services, by introducing a Veterans Board in the Cabinet Office.	1	We improve coordination government service veteran including housing employment mental health service introducing Veterans Board Cabinet Office
and subsequently decreasing access to care for all patients.	1	subsequently decreasing access care patient
We will establish the OTS on a permanent basis and expand its role and capacity.	0	We establish OTS permanent basis expand role capacity
Instead, we will let the free market and the public’s preferences determine the industry outcomes.	0	Instead let free market public’s preference determine industry outcome
If she knows how to both release initiatives and protect people.	0	If know release initiative protect people
Defending quality: in order to combat unfair competition, prohibit the importation of agricultural and food products that do not comply with French standards for health security, animal and environmental well-being.	1	Defending quality order combat unfair competition prohibit importation agricultural food product comply French standard health security animal environmental wellbeing
Republican Governors have taken the lead in proposing a host of regulatory changes that could make the program more flexible, innovative, and accountable.	0	Republican Governors taken lead proposing host regulatory change could make program flexible innovative accountable
We look toward the private sector’s development of new, stateoftheart coalfired plants that will be lowcost, environmentally responsible, and efficient.	0	We look toward private sector’s development new stateoftheart coalfired plant lowcost environmentally responsible efficient
· This 5 -year plan will be put at the service of the qualifications of all citizens, the ecological transition, the digital revolution, the modernization of public services and urban renovation.	1	· This 5 year plan put service qualification citizen ecological transition digital revolution modernization public service urban renovation
Amtrak continues to be, for the taxpayers, an extremely expensive railroad.	0	Amtrak continues be taxpayer extremely expensive railroad
We will invest in high-quality STEAM classes, community schools, computer science education, arts education, and expand link learning models and career pathways.	1	We invest highquality STEAM class community school computer science education art education expand link learning model career pathway
and enables us to better understand and more effectively compete with the rest of the world.	0	enables u better understand effectively compete rest world
We will take a more active role in supporting British consortia to win the largest and most innovative contracts around the world.	0	We take active role supporting British consortium win largest innovative contract around world
If she has an unwanted child, then the state will take this child into the baby’s house for subsequent adoption.	1	If unwanted child state take child baby’s house subsequent adoption
Go beyond the declarations of intent and involve him in the definition of the social policies of which he is the actuator, thus involving the bearers of need	1	Go beyond declaration intent involve definition social policy actuator thus involving bearer need
It is necessary to get away from the national-republican structure of the country and move on to the territorial administrative.	1	It necessary get away nationalrepublican structure country move territorial administrative
merit pay for good teachers;	1	merit pay good teacher
Meritocracy, evaluation, transparency, quality and innovation must be the watchwords to be declined in all sectors in which our education and training system is divided, to build a society based on knowledge, culture and education.	1	Meritocracy evaluation transparency quality innovation must watchword declined sector education training system divided build society based knowledge culture education
We reject attempts by Republicans to sell out the needs of veterans by privatizing the VA.	1	We reject attempt Republicans sell need veteran privatizing VA
Regulation is necessary for the proper ordering of any economy and to ensure that people – and their investments – are protected.	1	Regulation necessary proper ordering economy ensure people – investment – protected
the foreclosure to the latter of being able to proceed with the registration as a provisional role of the greater taxes ascertained and the penalties sloping judgment, if not only after any sentence of conviction at first instance,	0	foreclosure latter able proceed registration provisional role greater tax ascertained penalty sloping judgment sentence conviction first instance
Maintaining American preeminence requires a worldclass system of education, with high standards, in which all students can reach their potential.	1	Maintaining American preeminence requires worldclass system education high standard student reach potential
Leaving the European Union also means we will be free to strike our own trade agreements with countries outside the EU.	0	Leaving European Union also mean free strike trade agreement country outside EU
Our support for the film industry has resulted in great British films and encouraged Hollywood’s finest to flock to the UK.	0	Our support film industry resulted great British film encouraged Hollywood’s finest flock UK
Bad politics is not only made of illegality and robberies, but also of myopian choices that make the cost of the generous benefits given in search of immediate consent fall on the new generations.	1	Bad politics made illegality robbery also myopian choice make cost generous benefit given search immediate consent fall new generation
We support President Obama’s recent Executive Order, directing all agencies to identify specific actions they can take in their areas of jurisdiction to detect anticompetitive practices—such as tying arrangements, price fixing, and exclusionary conduct	1	We support President Obama’s recent Executive Order directing agency identify specific action take area jurisdiction detect anticompetitive practices—such tying arrangement price fixing exclusionary conduct
Problem debt can be hard to escape and can compound family breakdown, worklessness, stress and mental health issues.	1	Problem debt hard escape compound family breakdown worklessness stress mental health issue
Schools should have adequate resources to provide programs and support to help meet the needs of every child.	1	Schools adequate resource provide program support help meet need every child
We also support increased investments in afterschool and summer learning programs,	1	We also support increased investment afterschool summer learning program
In Russia, a pension is a compensation for the insignificant share of that work and the wealth that got to the Soviet state completely free, and then were stolen during privatization.	1	In Russia pension compensation insignificant share work wealth got Soviet state completely free stolen privatization
Our wounded warriors, whether still in service or discharged, deserve the best medical care our country can provide.	1	Our wounded warrior whether still service discharged deserve best medical care country provide
Democrats believe that we need to end corruption worldwide and increase transparency.	1	Democrats believe need end corruption worldwide increase transparency
We believe that a strong public education system is an anchor of our democracy,	1	We believe strong public education system anchor democracy
And it will back Britain for the long term: creating the conditions where successful businesses can emerge and grow, and helping them to invest in the future of our nation.	0	And back Britain long term creating condition successful business emerge grow helping invest future nation
The savings made from this change will be added to the core schools budget, meaning that every penny saved will go towards children’s education.	1	The saving made change added core school budget meaning every penny saved go towards children’s education
We believe a good education is a basic right of all Americans, no matter what zip code they live in.	1	We believe good education basic right Americans matter zip code live in
We've taken steps to harmonize Canadian regulations with those of our major trading partners.	0	Weve taken step harmonize Canadian regulation major trading partner
and are therefore the essence of a highperforming free enterprise economy,	0	therefore essence highperforming free enterprise economy
A United Kingdom Shared Prosperity Fund, taken from money coming back to the UK as we leave the EU, to reduce inequalities between communities across our four nations.	1	A United Kingdom Shared Prosperity Fund taken money coming back UK leave EU reduce inequality community across four nation
Reduce transfer duties by 10 %.	0	Reduce transfer duty 10
The estimated cost is 12 billion.	1	The estimated cost 12 billion
In finding ways to fight fraud and abuse, the Congress should consider blockgranting that program to the States, along with the other domestic nutrition programs.	0	In finding way fight fraud abuse Congress consider blockgranting program States along domestic nutrition program
Compliance with the statute of taxpayers.	0	Compliance statute taxpayer
A successful industrial strategy requires competitive and affordable energy costs.	1	A successful industrial strategy requires competitive affordable energy cost
This is why we want to release work and corporate spirit!	0	This want release work corporate spirit
Everyone needs to be accepted into higher educational institutions and, following the results of the first session, leave at the institutes those who can and want to continue their studies further.	1	Everyone need accepted higher educational institution and following result first session leave institute want continue study further
55We want the most committed and capable people to come into public service,	1	55We want committed capable people come public service
and crack down on inversions and other methods companies use to dodge their tax responsibilities.	1	crack inversion method company use dodge tax responsibility
and continue to create a fairer welfare system where benefits are capped to the level that makes work pay – so you are rewarded for working hard and doing the right thing.	0	continue create fairer welfare system benefit capped level make work pay – rewarded working hard right thing
· We will devote 5 billion euros to our health investment plan, including the transformation of our city medicine and our hospitals.	1	· We devote 5 billion euro health investment plan including transformation city medicine hospital
support entrepreneurship	0	support entrepreneurship
We will preserve and increase the supply of affordable rental housing by expanding incentives to ease local barriers to building new affordable rental housing developments in areas of economic opportunity.	0	We preserve increase supply affordable rental housing expanding incentive ease local barrier building new affordable rental housing development area economic opportunity
And for bribes to deprive the ranks and posts, to undergo an unconditional criminal punishment.	1	And bribe deprive rank post undergo unconditional criminal punishment
We will put the interest of vulnerable consumers first, including considering a duty on regulators to weigh up their needs.	1	We put interest vulnerable consumer first including considering duty regulator weigh need
Asymmetrical  or  nontraditional  warfare  results  in  a  high incidence  of  severe  conditions  that  must  receive  high priority  	1	Asymmetrical nontraditional warfare result high incidence severe condition must receive high priority
economic (so that the money earned here is returned to Russia)	1	economic so money earned returned Russia
and avoiding future taxpayer bailouts.	0	avoiding future taxpayer bailouts
Democrats will allow those who currently have student debt to refinance their loans at the lowest rates possible.	1	Democrats allow currently student debt refinance loan lowest rate possible
· There will now be 4 compulsory subjects on the final exam.	1	· There 4 compulsory subject final exam
As we set out in chapter one we want to reduce taxes on British businesses	0	As set chapter one want reduce tax British business
We also recognize and honor the contributions and the sacrifices made in service of our country by the Americans living in the territories of Guam, American Samoa, the U. S. Virgin Islands, and the Commonwealth of the Northern Mariana Islands.	0	We also recognize honor contribution sacrifice made service country Americans living territory Guam American Samoa U S Virgin Islands Commonwealth Northern Mariana Islands
A Conservative government will strengthen the teaching of literacy and numeracy in the early years so that all pupils – regardless of background – get the best possible start in life.	1	A Conservative government strengthen teaching literacy numeracy early year pupil – regardless background – get best possible start life
Beginning in 2017, when the current freeze on EI premiums expires, we will lower them by more than 20 percent – a substantial benefit to Canadian small businesses and workers.	0	Beginning 2017 current freeze EI premium expires lower 20 percent – substantial benefit Canadian small business worker
